,AREA,SYMBOL,UNIT,DOMAIN,ERA,PERIOD,EPOCH,RXTP,SUBRXTP,AGERXTP,GEOLPROV,source_folder,FSA,mean_radon,median_radon,mean_duration,n_tests,Province
104,513374240.0,380,X2g,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
105,61032844.0,380,X2g,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
106,20413712.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
107,228213168.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
108,150914256.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
109,26375658.0,380,X2g,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
110,180891712.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
111,77500048.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
112,55370840.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
113,56322548.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
114,146044000.0,380,X2g,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
115,205635488.0,380,X2g,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
116,146563824.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
117,35479516.0,380,X2g,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
118,140141408.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
119,15029163.0,380,X2g,onshore,Precambrian,Paleoproterozoic,middle Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
120,50460200.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
121,84404448.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
122,173092704.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
123,583919040.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
124,721850944.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
125,100076480.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
126,295139808.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
127,71086360.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
128,292319360.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
129,258695984.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
130,28381956.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
131,106354904.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
132,190795504.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
133,148474256.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
134,133473496.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
135,152605168.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
136,93381648.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
137,149743952.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
138,27601384.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
139,135538272.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
140,560446656.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
141,59954332.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
142,126628536.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
143,31964516.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
144,81070536.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
145,53277520.0,422,WXsv,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean-Paleoproterozoic sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
146,52994756.0,561,Y23,onshore,Precambrian,Mesoproterozoic,middle-late Mesoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
147,225146368.0,561,Y23,onshore,Precambrian,Mesoproterozoic,middle-late Mesoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
148,354648256.0,561,Y23,onshore,Precambrian,Mesoproterozoic,middle-late Mesoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
149,135366864.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
150,399528096.0,561,Y23,onshore,Precambrian,Mesoproterozoic,middle-late Mesoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
151,1697838464.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
152,2450255616.0,140,WXg,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Archean-Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
153,66046024.0,711,KT,onshore,Mesozoic-Cenozoic,Cretaceous-Tertiary,undivided Cretaceous-Tertiary,sedimentary rocks,undivided sedimentary rocks,Mesozoic-Cenozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
154,175181136.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
155,1778297472.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
156,90714992.0,561,Y23,onshore,Precambrian,Mesoproterozoic,middle-late Mesoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
157,270840832.0,2,O,onshore,Paleozoic,Ordovician,undivided Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
158,29808786.0,140,WXg,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Archean-Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
159,24000176.0,761,Y2vm,onshore,Precambrian,Mesoproterozoic,middle Mesoproterozoic,volcanic rocks,mafic volcanic rocks,Mesoproterozoic volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
160,487339648.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
161,135382912.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
162,147446912.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
163,76709944.0,140,WXg,onshore,Precambrian,Neoarchean-Paleoproterozoic,undivided Neoarchean-Paleoproterozoic,intrusive rocks,undivided granitoid rocks,Archean-Paleoproterozoic intrusive rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
164,406922752.0,561,Y23,onshore,Precambrian,Mesoproterozoic,middle-late Mesoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
165,14793887.0,2,OS,onshore,Paleozoic,Ordovician-Silurian,undivided Ordovician-Silurian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
166,12828766208.0,561,Y23,onshore,Precambrian,Mesoproterozoic,middle-late Mesoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
167,359415776.0,220,VWn,onshore,Precambrian,Mesoarchean-Neoarchean,undivided Mesoarchean-Neoarchean,metamorphic rocks,undivided gneiss,Archean metamorphic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
168,11491925.0,2,OS,onshore,Paleozoic,Ordovician-Silurian,undivided Ordovician-Silurian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
169,25214951424.0,10,Y3Z*,offshore,Precambrian,Mesoproterozoic-Neoproterozoic,late Mesoproterozoic-Neoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic-Neoproterozoic sedimentary rocks,Bear Province,CHU,X0E,74.4,55.5,93.87142857142857,70.0,NT
170,25214951424.0,10,Y3Z*,offshore,Precambrian,Mesoproterozoic-Neoproterozoic,late Mesoproterozoic-Neoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic-Neoproterozoic sedimentary rocks,Bear Province,CHU,X0B,9.522727272727273,7.5,99.4090909090909,22.0,NU
171,321169600.0,722,Wsv,onshore,Precambrian,Neoarchean,undivided Neoarchean,sedimentary and volcanic rocks,undivided sedimentary and volcanic rocks,Archean sedimentary and volcanic rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
172,63714412.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
173,232235776.0,601,lK,onshore,Mesozoic,Cretaceous,lower Cretaceous,sedimentary rocks,undivided sedimentary rocks,Mesozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
174,372406048.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
175,40859256.0,711,KT,onshore,Mesozoic-Cenozoic,Cretaceous-Tertiary,undivided Cretaceous-Tertiary,sedimentary rocks,undivided sedimentary rocks,Mesozoic-Cenozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
176,164757360.0,141,Y3Z,onshore,Precambrian,Mesoproterozoic-Neoproterozoic,late Mesoproterozoic-Neoproterozoic,sedimentary rocks,undivided sedimentary rocks,Mesoproterozoic-Neoproterozoic sedimentary rocks,Churchill Province,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
177,92696608.0,13,EO,onshore,Paleozoic,Cambrian-Ordovician,undivided Cambrian-Ordovician,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
178,304611264.0,2,OS,onshore,Paleozoic,Ordovician-Silurian,undivided Ordovician-Silurian,sedimentary rocks,undivided sedimentary rocks,Paleozoic sedimentary rocks,Arctic Platform,CHU,X0A,7.741935483870968,7.5,103.58064516129032,31.0,NU
