FSA,pct_single_detached,pct_highrise,pct_other_attached,pct_movable,avg_rooms,pct_major_repair,pct_pre_1980,pct_1981_2000,pct_post_2001,median_home_value,pop_2016,num_dwellings,occ_dwellings,median_age,avg_household_size,pct_owned,pct_rented,pct_band,pct_low_income,med_income,pct_high_income,pct_govt_transfers,unemployment_rate,pct_non_laborer,pct_bachelor_plus,pct_overcrowded,pct_unsuitable_housing,pct_housing_poor_owners
T6R,0.6692581794622611,0.003239390994493035,0.3275024295432459,0.0,7.0,0.017179902755267422,0.008427876823338737,0.3325769854132901,0.6589951377633712,530257.0,45145.0,16082.0,15436.0,38.3,2.9,0.8573743922204214,0.1426256077795786,0.0,5.1,135503.0,11.341427302339355,3.7,6.7,28.609588078166738,54.10931174089069,1.8476499189627227,3.11284046692607,14.1
T6S,0.875,0.0,0.0,0.125,6.8,0.0,0.25,0.0,0.75,,96.0,54.0,40.0,31.6,2.1,1.0,0.0,0.0,,104704.0,,,0.0,23.076923076923077,40.0,0.0,0.0,
T6T,0.6324942791762014,0.0,0.36704805491990844,0.0004576659038901602,5.9,0.013248058474189127,0.00548195523069895,0.1658291457286432,0.8286888990406578,401372.0,37150.0,11270.0,10919.0,32.0,3.4,0.8347031963470319,0.16529680365296803,0.0,6.5,106116.0,2.4858757062146895,6.3,8.8,23.776839141147484,33.31759149940968,7.720420283234354,9.315068493150685,22.7
T6V,0.6883018867924529,0.0,0.31169811320754715,0.0,6.1,0.029567854435178165,0.006823351023502654,0.1910538286580743,0.8021228203184231,401371.0,19927.0,6895.0,6621.0,33.5,3.0,0.838001514004542,0.161998485995458,0.0,6.6,109764.0,3.4824172072379653,6.0,6.9,23.939986953685583,27.31622444541105,2.878787878787879,4.321455648218348,17.6
T6W,0.5092202318229716,0.021865121180189673,0.4686512118018967,0.00026343519494204424,5.8,0.009217803529101922,0.0044795783926218705,0.03820816864295125,0.9573122529644269,438941.0,50904.0,21001.0,18977.0,32.3,2.7,0.8098498814853832,0.1901501185146168,0.0,6.0,112867.0,6.741424802110818,3.8,7.7,21.039354187689202,46.223662884927066,2.238020010531859,4.029496971293126,19.0
T6X,0.5568326947637292,0.001277139208173691,0.44189016602809705,0.0,5.9,0.00641025641025641,0.008539709649871904,0.016652433817250213,0.9748078565328779,411529.0,35649.0,12428.0,11747.0,31.2,3.0,0.8210930828351836,0.1789069171648164,0.0,5.0,115279.0,4.515115822536317,4.3,8.2,18.005229734777735,39.27163071213175,4.527979495941905,5.6813327637761635,19.7
T7A,0.6561443066516347,0.0,0.1544532130777903,0.18940248027057496,6.9,0.06480446927374302,0.39485458612975394,0.29082774049217003,0.3143176733780761,348187.0,11756.0,4872.0,4440.0,35.6,2.6,0.8335195530726257,0.1664804469273743,0.0,7.8,99285.0,6.25,6.0,10.7,26.112600536193032,11.845102505694761,1.1173184357541899,2.346368715083799,12.2
T7E,0.6488479262672812,0.0,0.16497695852534563,0.18617511520737326,6.7,0.07383177570093458,0.441534144059869,0.29186155285313375,0.2666043030869972,348519.0,13989.0,6079.0,5426.0,37.0,2.5,0.7616822429906542,0.2383177570093458,0.0,7.4,102819.0,6.591337099811676,6.8,10.4,26.198083067092654,12.152553329023917,0.7469654528478058,3.1746031746031744,10.6
T7N,0.7736757624398074,0.0,0.17656500802568217,0.04975922953451043,6.9,0.07667731629392971,0.5625,0.2403846153846154,0.1971153846153846,275355.0,7795.0,3256.0,3119.0,44.7,2.4,0.7808,0.2192,0.0,11.0,70726.0,2.307692307692308,12.7,6.4,35.130718954248366,12.601626016260163,0.48,2.2364217252396164,14.4
T7P,0.7406779661016949,0.001694915254237288,0.1864406779661017,0.0711864406779661,6.7,0.07106598984771574,0.5847457627118644,0.26949152542372884,0.14576271186440679,276416.0,7536.0,3182.0,2950.0,44.4,2.4,0.7033898305084746,0.2966101694915254,0.0,13.2,63744.0,2.5594149908592323,14.2,7.5,36.85589519650655,13.802816901408452,1.015228426395939,2.711864406779661,13.5
T7S,0.5974165769644779,0.0,0.2163616792249731,0.18622174381054898,6.8,0.05399568034557235,0.32,0.3308108108108108,0.3491891891891892,358781.0,12691.0,5171.0,4645.0,33.8,2.7,0.734341252699784,0.265658747300216,0.0,8.1,110243.0,6.220095693779904,5.3,12.9,21.77293934681182,12.230715774843642,1.6198704103671708,2.699784017278618,11.2
T7V,0.5864123957091776,0.0,0.266984505363528,0.1466030989272944,6.7,0.07109004739336493,0.514792899408284,0.3467455621301775,0.13846153846153847,341847.0,10575.0,4652.0,4197.0,37.7,2.5,0.7497034400948992,0.25029655990510086,0.0,6.7,102284.0,3.5561005518087065,7.1,7.3,26.540284360189574,14.754098360655737,1.1848341232227488,2.965599051008304,10.6
T7X,0.6690670006261741,0.010018785222291797,0.265184721352536,0.05572949279899812,6.9,0.04335620711166563,0.2374414976599064,0.22433697347893916,0.5382215288611545,380755.0,44071.0,16767.0,15968.0,34.8,2.7,0.7778471138845554,0.20280811232449297,0.019344773790951637,5.8,107799.0,5.7894736842105265,6.6,8.3,26.69510222091484,15.778517901748543,1.1544461778471138,3.4633385335413416,12.9
T7Y,0.9854166666666667,0.0,0.0020833333333333333,0.0125,8.4,0.059322033898305086,0.39451476793248946,0.33122362869198313,0.2742616033755274,648797.0,6891.0,2495.0,2406.0,45.2,2.9,0.9429175475687104,0.05708245243128964,0.0,4.4,140186.0,11.775700934579438,4.4,8.0,30.343007915567284,20.367936925098554,0.42283298097251587,1.2684989429175475,13.7
T7Z,0.7357910906298003,0.006656426011264721,0.22836661546338966,0.029185867895545316,7.0,0.04681069958847737,0.2812339331619537,0.29048843187660667,0.4282776349614396,400067.0,26014.0,10269.0,9765.0,39.6,2.6,0.8082262210796916,0.19177377892030847,0.0,7.3,101667.0,6.000508517670989,7.5,9.2,30.306021717670284,13.765477057538236,0.720164609053498,2.159383033419023,13.3
T8A,0.8623910336239103,0.0136986301369863,0.12359900373599003,0.00031133250311332503,7.9,0.04044803982576229,0.514934660858743,0.2809583074051027,0.20410703173615433,427261.0,43987.0,16225.0,16057.0,41.2,2.7,0.8907563025210085,0.1092436974789916,0.0,3.9,123136.0,7.885514018691589,5.9,7.0,29.122265844083007,26.172043010752688,0.40448039825762294,1.2134411947728687,10.8
T8B,0.9421296296296297,0.0,0.04861111111111111,0.009259259259259259,9.2,0.03944315545243619,0.33178654292343385,0.35498839907192575,0.31322505800464034,851316.0,6440.0,2228.0,2156.0,46.2,3.0,0.9534883720930233,0.046511627906976744,0.0,3.4,178586.0,17.4373795761079,2.4,3.9,33.61034164358264,36.41536273115221,0.9280742459396751,1.8561484918793503,13.2
T8C,0.9869706840390879,0.0,0.0,0.013029315960912053,8.3,0.07692307692307693,0.5080385852090032,0.3054662379421222,0.1864951768488746,601488.0,4502.0,1575.0,1537.0,43.9,2.9,0.9581993569131833,0.04180064308681672,0.0,4.0,144448.0,10.511363636363637,4.4,6.7,28.610354223433244,18.962075848303392,0.6430868167202572,0.641025641025641,9.8
T8E,0.9805309734513274,0.0,0.0017699115044247787,0.017699115044247787,8.1,0.07295373665480427,0.4875444839857651,0.33451957295373663,0.17793594306049823,576920.0,8104.0,2910.0,2825.0,42.6,2.9,0.948306595365419,0.05169340463458111,0.0,4.9,135485.0,9.935897435897436,5.0,6.6,28.58231707317073,16.591928251121075,0.7117437722419928,1.9572953736654803,13.7
T8G,0.9716713881019831,0.0,0.0028328611898017,0.025495750708215296,7.6,0.09169054441260745,0.4498567335243553,0.332378223495702,0.2177650429799427,481037.0,4848.0,1881.0,1769.0,41.9,2.7,0.9713467048710601,0.02865329512893983,0.0,4.5,126413.0,7.723035952063914,5.0,7.0,27.05128205128205,16.666666666666664,0.0,2.0,11.8
T8H,0.5835667600373483,0.008403361344537815,0.34173669467787116,0.06629318394024276,6.7,0.018682858477347034,0.021962616822429906,0.2995327102803738,0.6785046728971963,425913.0,28688.0,10978.0,10710.0,36.3,2.6,0.844465203176086,0.15553479682391405,0.0,3.9,120683.0,7.971698113207546,5.5,6.1,24.320652173913043,26.519513755598208,0.9341429238673516,2.475478748248482,11.4
T8L,0.6674950298210736,0.0,0.32952286282306165,0.002982107355864811,6.9,0.030333167578319244,0.3635007458975634,0.15912481352560914,0.47737444057682743,390912.0,26423.0,10797.0,10057.0,35.1,2.6,0.764793635007459,0.23520636499254102,0.0,4.9,117035.0,8.75691997986915,6.0,7.1,26.669893514036787,15.863247863247864,0.44731610337972166,1.9880715705765408,9.6
T8N,0.7317887706115633,0.005844291379670215,0.26215821331663536,0.0002087246921310791,7.6,0.04009187721862602,0.38183716075156576,0.36409185803757826,0.254070981210856,421421.0,65527.0,24439.0,23947.0,40.7,2.7,0.8442263520567969,0.15577364794320317,0.0,4.3,119918.0,7.507237695916941,5.9,6.6,27.824087381431443,29.815000717051483,0.5011484652328252,1.8789144050104383,11.6
T8R,0.7967557251908397,0.006679389312977099,0.14599236641221375,0.05057251908396947,7.3,0.05608365019011407,0.33396584440227706,0.2675521821631879,0.3984819734345351,361043.0,15088.0,5488.0,5233.0,35.1,2.9,0.8309591642924976,0.1291547958214625,0.039886039886039885,5.0,110045.0,4.459770114942529,7.0,7.9,26.46420824295011,10.985074626865671,0.9505703422053232,3.041825095057034,12.5
T8S,0.6405990016638935,0.0,0.27287853577371046,0.08652246256239601,6.6,0.07692307692307693,0.5208681135225376,0.27378964941569284,0.20534223706176963,348529.0,8007.0,3377.0,3007.0,33.9,2.6,0.6622073578595318,0.3377926421404682,0.0,8.5,104672.0,5.099394987035436,6.0,8.2,23.65038560411311,20.657276995305164,2.1739130434782608,2.8475711892797317,12.6
T8T,0.961456102783726,0.0,0.0021413276231263384,0.03640256959314775,8.9,0.047311827956989246,0.35344827586206895,0.34698275862068967,0.2995689655172414,699681.0,7037.0,2500.0,2335.0,43.6,3.0,0.9356223175965666,0.06437768240343347,0.0,4.5,149547.0,13.104089219330856,3.8,6.6,28.046594982078854,22.03856749311295,0.43010752688172044,0.6451612903225806,11.1
T8V,0.5155400155400155,0.01282051282051282,0.44716394716394714,0.024475524475524476,6.0,0.06805877803557618,0.49303944315545245,0.24323279195668987,0.2637277648878577,279780.0,31893.0,14508.0,12865.0,33.3,2.4,0.5375096674400619,0.46249033255993816,0.0,9.8,86386.0,2.790409260024804,7.4,11.3,23.994424532058943,15.016592920353983,1.5461925009663704,4.599922690374951,14.7
T8W,0.8308321964529332,0.0,0.12141882673942701,0.047748976807639835,7.3,0.023923444976076555,0.06288448393711552,0.303485987696514,0.6336295283663704,365085.0,21466.0,7796.0,7338.0,31.7,2.9,0.8181818181818182,0.18181818181818182,0.0,4.1,135439.0,8.416,3.3,7.2,20.362965241464163,19.020639417239984,0.7518796992481203,1.8467852257181943,11.0
T8X,0.7315789473684211,0.0,0.15789473684210525,0.11052631578947368,7.1,0.03320754716981132,0.0582010582010582,0.2199546485260771,0.7218442932728647,365002.0,19287.0,7214.0,6645.0,31.4,2.9,0.8257918552036199,0.17420814479638008,0.0,4.8,129015.0,7.602764641687887,4.1,8.7,19.00739176346357,16.720109940448925,0.8301886792452831,1.7345399698340875,13.4
T9A,0.6490384615384616,0.0008012820512820513,0.3125,0.03766025641025641,6.6,0.07716785998408911,0.5699523052464229,0.26629570747217807,0.16375198728139906,274781.0,15660.0,6736.0,6236.0,42.0,2.4,0.6817820206841687,0.31821797931583135,0.0,12.4,70968.0,2.2108843537414966,13.1,8.9,33.79198704977742,13.60759493670886,0.9546539379474941,3.659506762132061,17.7
T9C,0.7766143106457243,0.0,0.17975567190226877,0.04363001745200698,6.9,0.08635578583765112,0.6896551724137931,0.19655172413793104,0.11379310344827587,265952.0,6831.0,3219.0,2866.0,44.4,2.3,0.7206896551724138,0.2793103448275862,0.0,11.0,72661.0,2.6794258373205744,12.4,8.0,33.60433604336043,14.793741109530584,0.5181347150259068,2.4179620034542317,15.5
T9E,0.6521920668058455,0.0325678496868476,0.2801670146137787,0.03507306889352818,6.6,0.03946263643996641,0.3157010915197313,0.17884130982367757,0.5054575986565911,359478.0,31710.0,13006.0,11968.0,35.3,2.6,0.746118338229123,0.25388166177087707,0.0,6.8,101754.0,5.022156573116692,7.4,9.2,26.30181743924852,15.413425525785076,1.4273719563392109,3.3585222502099077,14.9
T9G,0.8041825095057035,0.0,0.18631178707224336,0.009505703422053232,7.0,0.04716981132075472,0.4660377358490566,0.2320754716981132,0.3018867924528302,340919.0,7159.0,2757.0,2634.0,38.3,2.7,0.776937618147448,0.22306238185255198,0.0,6.9,100636.0,4.307116104868914,7.7,9.9,26.831421006178285,11.36079900124844,1.1320754716981132,3.3962264150943398,14.2
T9H,0.3871769383697813,0.04671968190854871,0.45278330019880714,0.11332007952286283,6.1,0.06322127446061214,0.5055220883534136,0.2103413654618474,0.28413654618473894,539296.0,26732.0,12129.0,10054.0,34.8,2.6,0.5900652282990466,0.39889613647767186,0.011038635223281485,5.6,170667.0,20.529327610872674,2.8,7.2,22.76735247569523,18.64125932062966,3.0591775325977935,7.977922729553437,10.6
T9J,0.35611510791366907,0.0,0.6438848920863309,0.0,,,,,,,3630.0,1780.0,1382.0,34.3,2.6,,,,4.8,180429.0,21.099290780141843,2.6,,,,,,
T9K,0.5827178729689808,0.00812407680945347,0.30576070901033975,0.103397341211226,6.9,0.027992633517495397,0.0662739322533137,0.20655375552282768,0.7271723122238586,673827.0,39305.0,15844.0,13541.0,32.1,2.9,0.7399631675874769,0.260036832412523,0.0,3.2,216260.0,30.215703192407243,1.9,6.3,21.244284781188767,25.48904538341158,1.4364640883977902,3.683241252302026,8.1
T9M,0.7140729709605361,0.0,0.23454951600893523,0.05137751303052867,6.8,0.08962962962962963,0.3168023686158401,0.2694300518134715,0.4137675795706884,360215.0,18253.0,7892.0,6716.0,31.7,2.7,0.6837037037037037,0.2785185185185185,0.03777777777777778,5.9,110208.0,8.136882129277566,5.2,9.1,21.18118847976668,15.930902111324377,1.7037037037037037,2.5203854707190514,11.8
T9N,0.7700296735905044,0.0,0.14391691394658754,0.08605341246290801,7.1,0.07871720116618076,0.3717201166180758,0.32215743440233235,0.30612244897959184,399904.0,9082.0,3775.0,3369.0,36.3,2.6,0.8233576642335766,0.17664233576642335,0.0,6.6,109776.0,7.6923076923076925,5.9,11.9,25.98039215686275,12.31527093596059,0.727802037845706,2.478134110787172,13.6
T9S,0.7458256029684601,0.0,0.1391465677179963,0.1150278293135436,6.7,0.07540394973070018,0.36804308797127466,0.3267504488330341,0.3052064631956912,349119.0,6898.0,3385.0,2704.0,42.8,2.5,0.7917414721723519,0.20825852782764812,0.0,9.8,88704.0,5.47024952015355,8.9,8.5,29.055258467023172,15.0,1.9748653500897666,3.7701974865350087,11.6
T9V,0.7,0.004430379746835443,0.26582278481012656,0.029746835443037974,7.0,0.051833122629582805,0.32533164876816173,0.26847757422615287,0.4061907770056854,380188.0,20959.0,8919.0,7893.0,35.3,2.6,0.7492103600758054,0.25078963992419456,0.0,7.4,103373.0,7.523716061498201,5.6,10.6,24.47007481296758,19.761499148211243,1.2002526847757422,2.6531901452937463,13.7
T9W,0.7192982456140351,0.0,0.22966507177033493,0.051036682615629984,7.2,0.04654895666131621,0.4576,0.2912,0.2512,286024.0,8062.0,3391.0,3137.0,37.8,2.4,0.7467948717948718,0.2532051282051282,0.0,6.7,88619.0,3.6104114189756507,7.7,6.1,24.87644151565074,15.474794841735054,0.6420545746388443,1.9261637239165328,10.1
T9X,0.8049792531120332,0.0,0.15560165975103735,0.03941908713692946,6.9,0.07563025210084033,0.5983263598326359,0.21548117154811716,0.18619246861924685,298453.0,5841.0,2724.0,2412.0,39.9,2.4,0.790356394129979,0.20964360587002095,0.0,10.1,78848.0,2.2396416573348263,9.4,7.6,27.97814207650273,15.619694397283531,1.050420168067227,2.0964360587002098,15.8
V0A,0.6883876357560568,0.001670843776106934,0.20802005012531327,0.10192147034252297,6.5,0.07274247491638795,0.4523411371237458,0.31270903010033446,0.23494983277591974,348587.0,13920.0,9089.0,5984.0,44.5,2.2,0.7658862876254181,0.23411371237458195,0.0,11.7,72370.0,2.007136485280999,10.7,8.9,30.870135548753826,19.548387096774196,0.5857740585774058,2.4247491638795986,14.4
V0B,0.7239368998628258,0.0,0.15569272976680384,0.12037037037037036,6.6,0.07615780445969125,0.5267673301304049,0.2868908716540837,0.18634179821551133,319846.0,33080.0,20312.0,14583.0,48.5,2.2,0.801990391214825,0.19698009608785175,0.001029512697323267,14.6,69922.0,2.7184101987251594,13.0,7.3,41.055505004549595,15.827132226674298,0.7547169811320755,1.8524871355060035,12.0
V0C,0.7270207852193995,0.0,0.09237875288683603,0.18060046189376444,6.6,0.10905730129390019,0.39805825242718446,0.3837263060564031,0.2182154415164124,299209.0,28830.0,13041.0,10824.0,35.9,2.6,0.7665279704114656,0.19463707813222375,0.038834951456310676,11.8,89866.0,5.1901458981105,8.0,13.8,30.391705069124423,8.327932598833442,1.8030513176144243,3.9741219963031424,12.2
V0E,0.7675104022191401,0.0005201109570041609,0.12309292649098474,0.108876560332871,6.6,0.08068162058772388,0.4875717017208413,0.3231357552581262,0.18929254302103252,334723.0,65606.0,37976.0,28846.0,51.2,2.2,0.8157162726008345,0.18063282336578582,0.003650904033379694,17.0,60999.0,1.403120096002954,17.0,9.8,42.384344846244026,11.254480286738351,0.7301808066759388,2.2253129346314324,16.5
V0G,0.8421274799493457,0.00042211903756859433,0.07260447446179823,0.08484592655128746,6.6,0.10109519797809605,0.6023588879528222,0.2649536647009267,0.13268744734625104,297347.0,26047.0,13969.0,11841.0,48.8,2.2,0.8138163437236732,0.18618365627632688,0.0,19.9,57545.0,1.557338367154318,15.6,9.0,40.3815214893128,17.72151898734177,0.5475989890480202,2.064026958719461,17.3
V0H,0.7529362416107382,0.00020973154362416107,0.18141778523489932,0.06543624161073826,6.7,0.07082807902480033,0.47688104245481294,0.3444724674232871,0.17864649012189995,376454.0,53380.0,29157.0,23835.0,56.4,2.2,0.8207606640050431,0.17881907963857954,0.0004202563563773902,16.2,59476.0,1.579884290164664,18.6,7.9,47.97253106605625,16.045789677920062,0.6725514922236233,2.27033844860206,16.4
V0J,0.7867366412213741,0.0,0.1183206106870229,0.09494274809160305,6.6,0.15111005013129625,0.5163445478406108,0.3707945597709377,0.11286089238845144,219178.0,52919.0,24666.0,20967.0,41.2,2.5,0.7560859188544152,0.20692124105011933,0.03699284009546539,13.9,71470.0,1.4223871366728509,13.4,13.6,34.658414663175435,12.947853848882582,1.6471711625686323,4.153735975173072,8.0
V0K,0.7977830030231777,0.0003359086328518643,0.09640577762848505,0.10547531071548538,6.6,0.11460073504844638,0.5177139037433155,0.3432486631016043,0.13903743315508021,250165.0,32908.0,20106.0,14878.0,52.9,2.2,0.8096192384769539,0.17100868403473615,0.019372077488309953,19.8,53602.0,1.0341643582640814,19.6,11.1,47.25528513057382,9.711286089238845,0.5679919812896759,2.5392582692950216,13.9
V0L,0.8221649484536082,0.0,0.04639175257731959,0.13144329896907217,5.8,0.2297650130548303,0.42337662337662335,0.44415584415584414,0.13246753246753246,219957.0,4577.0,2619.0,1939.0,49.8,2.3,0.7068062827225131,0.1518324607329843,0.14136125654450263,23.7,45856.0,0.8075370121130552,22.1,21.2,43.39118825100133,9.109730848861282,2.610966057441253,6.7885117493472595,10.0
V0M,0.7254685777287762,0.0,0.18632855567805953,0.08820286659316427,6.3,0.09566184649610679,0.3681868743047831,0.37263626251390436,0.25917686318131256,376638.0,11761.0,5425.0,4539.0,48.5,2.4,0.7864293659621802,0.20022246941045607,0.013348164627363738,15.3,57104.0,0.9753298909925416,19.5,9.1,45.48513740886147,8.348968105065666,1.0022271714922049,4.226918798665183,17.4
V0N,0.6956585081585082,0.005536130536130536,0.2556818181818182,0.04312354312354312,6.2,0.0810652619256658,0.39844893181153057,0.38484050336552533,0.2167105648229441,498875.0,79501.0,49181.0,34321.0,46.5,2.3,0.7529635591980096,0.23854822186448119,0.008488218937509147,14.9,66469.0,2.628941484850821,12.2,6.5,35.82495654145567,26.663559025754573,1.009657594381036,4.023408924652524,19.9
V0P,0.8166144200626959,0.0,0.0987460815047022,0.08463949843260188,6.2,0.11232449297971919,0.5140625,0.3453125,0.140625,250030.0,6726.0,4491.0,3190.0,53.6,2.1,0.7769110764430577,0.2121684867394696,0.0109204368174727,26.1,46820.0,1.3537906137184115,20.2,11.3,45.08268059181898,19.97167138810198,0.78125,3.43213728549142,15.4
V0R,0.8177289125579797,0.0,0.11561587356124377,0.0666552138807765,6.5,0.08902691511387163,0.432712215320911,0.3504140786749482,0.2168737060041408,400004.0,66795.0,34690.0,29112.0,51.0,2.2,0.7851596203623814,0.21104400345125107,0.0037963761863675583,16.2,63056.0,1.5975899214898666,15.6,7.8,41.7558886509636,19.20749279538905,0.9316770186335404,3.0710835058661146,18.3
V0S,0.8571428571428571,0.0,0.09523809523809523,0.047619047619047616,5.4,0.2222222222222222,0.4117647058823529,0.17647058823529413,0.4117647058823529,279411.0,266.0,159.0,105.0,49.6,2.2,0.7894736842105263,0.10526315789473684,0.10526315789473684,,59264.0,,,11.8,51.42857142857142,8.333333333333332,0.0,0.0,
V0T,0.8451882845188284,0.0,0.11576011157601115,0.03905160390516039,6.0,0.2647058823529412,0.47198879551820727,0.38935574229691877,0.13865546218487396,155568.0,8645.0,4414.0,3584.0,43.7,2.4,0.7184873949579832,0.23949579831932774,0.04201680672268908,18.6,52907.0,0.8136094674556213,17.7,10.7,38.132573057733424,14.000000000000002,1.8207282913165268,5.88235294117647,13.7
V0V,0.85,0.0,0.12857142857142856,0.02142857142857143,6.2,0.3698630136986301,0.3287671232876712,0.547945205479452,0.1232876712328767,249893.0,2033.0,969.0,703.0,37.9,2.9,0.726027397260274,0.23972602739726026,0.03424657534246575,15.1,39552.0,0.6779661016949152,27.9,22.5,42.94294294294294,5.555555555555555,5.442176870748299,8.904109589041095,5.9
V0W,0.9285714285714286,0.0,0.05357142857142857,0.017857142857142856,5.5,0.16363636363636364,0.4642857142857143,0.375,0.16071428571428573,249958.0,557.0,514.0,281.0,47.3,2.0,0.7090909090909091,0.16363636363636364,0.12727272727272726,22.9,51808.0,0.0,16.6,26.8,41.23711340206185,14.754098360655737,3.571428571428571,7.2727272727272725,13.9
V0X,0.7814207650273224,0.0,0.11202185792349727,0.10655737704918032,6.4,0.0888283378746594,0.5174291938997821,0.30010893246187365,0.18246187363834424,299106.0,20629.0,11525.0,9154.0,53.0,2.2,0.7843137254901961,0.210239651416122,0.0054466230936819175,20.2,51952.0,1.183431952662722,20.5,9.3,47.710360618202635,9.896091044037606,0.8719346049046321,2.779291553133515,16.0
V1A,0.788563829787234,0.0,0.1981382978723404,0.013297872340425532,6.4,0.09973404255319149,0.7021276595744681,0.1595744680851064,0.13829787234042554,269415.0,8414.0,4702.0,3758.0,46.8,2.2,0.761968085106383,0.23803191489361702,0.0,12.4,68454.0,1.8545994065281897,13.2,9.5,37.83587509077705,19.12751677852349,0.39893617021276595,1.4627659574468086,12.1
V1B,0.796092796092796,0.0,0.16117216117216118,0.042735042735042736,7.9,0.04017041996348144,0.404138770541692,0.32440657334144857,0.2714546561168594,499784.0,21395.0,9458.0,8188.0,48.0,2.6,0.8831405964698722,0.11685940353012782,0.0,8.0,88064.0,3.6479444122756224,11.0,6.6,39.484015703869886,23.895401262398558,0.30432136335970783,1.3390139987827145,13.9
V1C,0.6685419596812002,0.0,0.24238162212845757,0.08907641819034225,7.0,0.059596433599249175,0.5685446009389671,0.27793427230046946,0.15352112676056337,300204.0,25413.0,11085.0,10668.0,45.6,2.3,0.7685446009389671,0.23145539906103285,0.0,12.6,71973.0,2.272727272727273,13.2,7.6,36.642685851318944,15.835222978080122,0.4692632566870014,2.3932426091037073,12.0
V1E,0.6402214022140221,0.0,0.29704797047970477,0.06273062730627306,6.7,0.06527093596059114,0.44027093596059114,0.34667487684729065,0.21305418719211822,370507.0,19344.0,8538.0,8132.0,50.5,2.3,0.7721674876847291,0.22783251231527094,0.0,14.2,62964.0,1.5867875647668395,16.3,7.0,42.148499210110586,17.967914438502675,0.6157635467980296,2.1551724137931036,14.4
V1G,0.6763322884012539,0.0,0.24921630094043887,0.07445141065830721,6.4,0.09254901960784313,0.5909090909090909,0.19905956112852666,0.21003134796238246,300207.0,15676.0,7456.0,6375.0,36.1,2.4,0.6666666666666666,0.3333333333333333,0.0,11.5,83915.0,4.073918521629567,8.8,12.1,28.768233387358183,13.571428571428571,1.4913657770800628,5.568627450980392,11.4
V1H,0.7410562180579217,0.0,0.16609880749574105,0.09284497444633731,6.9,0.054841473864610114,0.2939160239931448,0.3333333333333333,0.37275064267352187,449261.0,13427.0,7393.0,5871.0,56.1,2.2,0.8560411311053985,0.14138817480719795,0.002570694087403599,11.9,68621.0,2.7984258854394404,15.7,8.6,48.85301614273577,17.757712565838975,0.5136986301369862,1.6281062553556127,15.7
V1J,0.5778136779752289,0.009154550350026925,0.3403338718362951,0.07269789983844911,6.5,0.06824288017195057,0.4679935449166218,0.23937600860677785,0.2926304464766003,399360.0,23782.0,10884.0,9291.0,32.2,2.5,0.6485760343901128,0.35142396560988715,0.0,7.6,105233.0,6.325216904561993,5.3,10.6,22.174148188209845,16.01923788383278,1.3433637829124128,3.9763567974207414,10.3
V1K,0.6915167095115681,0.0,0.2236503856041131,0.08483290488431877,6.5,0.11840411840411841,0.5714285714285714,0.28185328185328185,0.14671814671814673,279150.0,9265.0,4286.0,3893.0,47.9,2.3,0.7091377091377091,0.28314028314028317,0.007722007722007722,17.4,60544.0,1.163586584531143,17.2,11.1,42.76184122748499,16.142557651991616,0.9009009009009009,3.350515463917526,14.3
V1L,0.6278763971071664,0.0,0.326758711374096,0.045364891518737675,6.3,0.09090909090909091,0.6409749670619236,0.21673254281949933,0.1422924901185771,378929.0,16801.0,8321.0,7604.0,44.7,2.2,0.6884057971014492,0.3115942028985507,0.0,18.6,58466.0,1.4354066985645932,13.9,8.8,34.32142857142857,29.49678800856531,0.7905138339920948,2.437417654808959,19.1
V1M,0.5051316376617582,0.024542614904060688,0.4462293618920125,0.024096385542168676,7.2,0.03509551310528654,0.1341030195381883,0.6416518650088809,0.22424511545293072,696370.0,31176.0,11553.0,11212.0,43.2,2.7,0.8777777777777778,0.12222222222222222,0.0,8.0,97207.0,3.5521395928541755,8.6,4.5,33.141153081510936,31.319702602230482,1.0217681030653043,2.7099067081297203,15.4
V1N,0.7346189164370982,0.0,0.19100091827364554,0.0743801652892562,7.1,0.08363970588235294,0.639963167587477,0.2292817679558011,0.13075506445672191,300693.0,12546.0,5835.0,5446.0,47.3,2.3,0.8079044117647058,0.19209558823529413,0.0,13.7,71168.0,1.6757023164120255,13.9,8.0,38.88358778625955,15.622697126013266,0.45998160073597055,2.02391904323827,11.0
V1P,0.7390542907180385,0.0017513134851138354,0.2434325744308231,0.01576182136602452,8.0,0.042105263157894736,0.3785211267605634,0.22359154929577466,0.397887323943662,527138.0,8028.0,3440.0,2851.0,40.7,2.8,0.8646748681898067,0.13532513181019332,0.0,10.5,94299.0,2.8213166144200628,9.0,6.8,27.824109173616375,17.19409282700422,0.5263157894736842,2.10896309314587,18.3
V1R,0.7423442449841605,0.0,0.25343189017951423,0.004223864836325237,6.7,0.10620399579390116,0.8590956887486856,0.08622502628811778,0.054679284963196635,200657.0,10021.0,5112.0,4727.0,49.7,2.1,0.711882229232387,0.288117770767613,0.0,15.2,59785.0,1.6129032258064515,15.8,8.7,45.880260818020155,13.24828263002944,0.0,2.7339642481598316,9.5
V1S,0.6383981154299175,0.0,0.31802120141342755,0.043580683156654886,7.3,0.029411764705882353,0.1166077738515901,0.5429917550058893,0.3404004711425206,420510.0,11279.0,4428.0,4246.0,40.6,2.6,0.8390129259694477,0.1609870740305523,0.0,6.1,98645.0,3.436426116838488,8.3,5.9,32.192159028161235,30.122448979591837,0.35294117647058826,1.8823529411764703,11.9
