fsa,sedi_alluvial_sediments,sedi_bedrock,sedi_colluvial_and_mass-wasting_deposits,sedi_eolian_sediments,sedi_glacial_ice_or_snowpack,sedi_glacial_sediments,sedi_glaciofluvial_sediments,sedi_glaciolacustrine_sediments,sedi_glaciomarine_sediments,sedi_lacustrine_sediments,sedi_marine_sediments,sedi_organic_deposits,sedi_volcanic_deposits,sedi_weathered_bedrock_or_regolith,provinceterritory,testdurationindays,averageradonconcentrationinbqperm3
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,76.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,126.0,84.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,124.0,84.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,92.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,93.0,92.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,101.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,119.0,110.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,93.0,115.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,134.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,130.0,134.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,95.0,138.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,139.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,90.0,152.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,92.0,163.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,93.0,165.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,90.0,196.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,226.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,228.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,109.0,242.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,92.0,297.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,90.0,300.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,93.0,427.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,621.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,104.0,886.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,100.0,27.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,80.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,123.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,83.0,142.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,157.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,91.0,176.0
V8G,0.015254552377404683,0.7592408809318064,0.06665866570649509,0.0,0.025313879369959862,0.1088031487708873,0.011654764387807054,0.0020920310157008055,0.010982077439938755,0.0,0.0,0.0,0.0,0.0,BC,92.0,847.0
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,122.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,93.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,101.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,106.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,98.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,101.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,167.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,104.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,125.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,101.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,109.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,105.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,93.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,100.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,102.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,96.0,15.0
V8J,0.000524271603995334,0.9830714741485307,0.016363455190787943,0.0,4.079905668600528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,93.0,19.0
V8K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,100.0,7.5
V8K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,109.0,7.5
V8K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,102.0,7.5
V8K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,16.0
V8K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,98.0,17.0
V8K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,96.0,20.0
V8K,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,98.0,39.0
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,99.0,7.5
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,96.0,35.0
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,97.0,77.0
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,115.0,7.5
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,112.0,7.5
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8L,0.0,0.3876203290882023,0.0,0.0,0.0,0.0,0.0,0.0,0.6123796709117977,0.0,0.0,0.0,0.0,0.0,BC,59.0,16.0
V8M,0.0,0.0,0.00013154394835766586,0.0,0.0,0.0,0.0,0.0,0.9998684560516424,0.0,0.0,0.0,0.0,0.0,BC,96.0,7.5
V8M,0.0,0.0,0.00013154394835766586,0.0,0.0,0.0,0.0,0.0,0.9998684560516424,0.0,0.0,0.0,0.0,0.0,BC,96.0,7.5
V8M,0.0,0.0,0.00013154394835766586,0.0,0.0,0.0,0.0,0.0,0.9998684560516424,0.0,0.0,0.0,0.0,0.0,BC,95.0,24.0
V8N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,94.0,20.0
V8N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,90.0,61.0
V8R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,19.0
V8X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,93.0,21.0
V8X,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,24.0
V8Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V8Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,126.0,18.0
V8Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,29.0
V8Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,61.0,36.0
V8Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,37.0
V9B,0.0,0.0,0.8570582483072017,0.0,0.0,0.0,0.0,0.0,0.14294175169279827,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9B,0.0,0.0,0.8570582483072017,0.0,0.0,0.0,0.0,0.0,0.14294175169279827,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V9B,0.0,0.0,0.8570582483072017,0.0,0.0,0.0,0.0,0.0,0.14294175169279827,0.0,0.0,0.0,0.0,0.0,BC,92.0,18.0
V9B,0.0,0.0,0.8570582483072017,0.0,0.0,0.0,0.0,0.0,0.14294175169279827,0.0,0.0,0.0,0.0,0.0,BC,70.0,47.0
V9B,0.0,0.0,0.8570582483072017,0.0,0.0,0.0,0.0,0.0,0.14294175169279827,0.0,0.0,0.0,0.0,0.0,BC,92.0,71.0
V9C,0.0,0.0,0.47644411210105175,0.0,0.0,0.0,0.0,0.0,0.5235558878989484,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V9C,0.0,0.0,0.47644411210105175,0.0,0.0,0.0,0.0,0.0,0.5235558878989484,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V9C,0.0,0.0,0.47644411210105175,0.0,0.0,0.0,0.0,0.0,0.5235558878989484,0.0,0.0,0.0,0.0,0.0,BC,95.0,26.0
V9C,0.0,0.0,0.47644411210105175,0.0,0.0,0.0,0.0,0.0,0.5235558878989484,0.0,0.0,0.0,0.0,0.0,BC,100.0,27.0
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,16.0
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,23.0
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,28.0
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,29.0
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,94.0,41.0
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,95.0,59.0
V9G,0.0,0.3171626200105344,0.0,0.0,0.0,0.6828373799894656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,140.0
V9H,0.0,0.5285595103262889,0.05427999163016308,0.0,0.0,0.3179225156304525,0.0,0.0,0.09923798241309556,0.0,0.0,0.0,0.0,0.0,BC,105.0,7.5
V9H,0.0,0.5285595103262889,0.05427999163016308,0.0,0.0,0.3179225156304525,0.0,0.0,0.09923798241309556,0.0,0.0,0.0,0.0,0.0,BC,95.0,7.5
V9H,0.0,0.5285595103262889,0.05427999163016308,0.0,0.0,0.3179225156304525,0.0,0.0,0.09923798241309556,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9H,0.0,0.5285595103262889,0.05427999163016308,0.0,0.0,0.3179225156304525,0.0,0.0,0.09923798241309556,0.0,0.0,0.0,0.0,0.0,BC,101.0,7.5
V9H,0.0,0.5285595103262889,0.05427999163016308,0.0,0.0,0.3179225156304525,0.0,0.0,0.09923798241309556,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V9H,0.0,0.5285595103262889,0.05427999163016308,0.0,0.0,0.3179225156304525,0.0,0.0,0.09923798241309556,0.0,0.0,0.0,0.0,0.0,BC,107.0,16.0
V9J,0.0,0.3071331302327289,0.12551583423873092,0.0,0.0,0.39369326857211273,0.0,0.0,0.17365776695642743,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V9J,0.0,0.3071331302327289,0.12551583423873092,0.0,0.0,0.39369326857211273,0.0,0.0,0.17365776695642743,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V9J,0.0,0.3071331302327289,0.12551583423873092,0.0,0.0,0.39369326857211273,0.0,0.0,0.17365776695642743,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9J,0.0,0.3071331302327289,0.12551583423873092,0.0,0.0,0.39369326857211273,0.0,0.0,0.17365776695642743,0.0,0.0,0.0,0.0,0.0,BC,91.0,34.0
V9J,0.0,0.3071331302327289,0.12551583423873092,0.0,0.0,0.39369326857211273,0.0,0.0,0.17365776695642743,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9J,0.0,0.3071331302327289,0.12551583423873092,0.0,0.0,0.39369326857211273,0.0,0.0,0.17365776695642743,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9K,0.0,0.07404683775439826,0.33090605255128863,0.0,0.0,0.1530188097526815,0.0,0.0,0.4420282999416315,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V9K,0.0,0.07404683775439826,0.33090605255128863,0.0,0.0,0.1530188097526815,0.0,0.0,0.4420282999416315,0.0,0.0,0.0,0.0,0.0,BC,82.0,7.5
V9K,0.0,0.07404683775439826,0.33090605255128863,0.0,0.0,0.1530188097526815,0.0,0.0,0.4420282999416315,0.0,0.0,0.0,0.0,0.0,BC,91.0,23.0
V9K,0.0,0.07404683775439826,0.33090605255128863,0.0,0.0,0.1530188097526815,0.0,0.0,0.4420282999416315,0.0,0.0,0.0,0.0,0.0,BC,90.0,30.0
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,96.0,7.5
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,98.0,7.5
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,94.0,7.5
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,89.0,7.5
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,90.0,7.5
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,91.0,19.0
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,92.0,26.0
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,101.0,26.0
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,93.0,35.0
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,90.0,73.0
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,92.0,86.0
V9L,0.0,0.07133238756371454,0.0,0.0,0.0,0.5059902987864203,0.0,0.0,0.4226773136498651,0.0,0.0,0.0,0.0,0.0,BC,91.0,242.0
V9M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,91.0,7.5
V9M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,101.0,7.5
V9M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,83.0,7.5
V9M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,93.0,7.5
V9M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,96.0,7.5
V9M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,BC,92.0,7.5
