fsa,hous_frac_type_single_detached,hous_frac_type_highrise,hous_frac_type_other_attached,hous_frac_type_movable,hous_avg_rooms,hous_frac_major_repair,hous_frac_age_pre_1980,hous_frac_age_1981_2000,hous_frac_age_post_2001,hous_median_value,demogr_pop_2016,demogr_num_total_dwellings,demogr_num_occ_dwellings,demogr_median_age,demogr_avg_household_size,demogr_frac_tenure_owned,demogr_frac_tenure_rented,demogr_frac_tenure_band,socioeco_frac_low_income,socioeco_median_income,socioeco_frac_high_income,socioeco_frac_govt_transfers,socioeco_frac_unemployment_rate,socioeco_frac_nonlaborer,socioeco_frac_bachelor_plus,socioeco_frac_overcrowded,socioeco_frac_unsuitable_housing,socioeco_frac_housing_burden
L6V,0.2784764642472152,0.11713977721882861,0.6043837585339562,0.0,6.1,0.05321826681049982,0.6019417475728155,0.26537216828478966,0.13268608414239483,401358.0,41853.0,14529.0,13913.0,37.5,3.0,0.689432063263839,0.310567936736161,0.0,0.142,73573.0,0.004863508001255099,0.14400000000000002,0.085,0.336635127143702,0.21357544314742757,0.042790363178712695,0.104638619201726,0.27
L6W,0.468557336621455,0.26633785450061653,0.2651048088779285,0.0,6.1,0.06246134817563389,0.6491336633663366,0.2592821782178218,0.09158415841584158,500198.0,22128.0,8381.0,8107.0,41.2,2.7,0.6283240568954854,0.3716759431045145,0.0,0.14400000000000002,71462.0,0.015836452634609848,0.139,0.079,0.363960504662644,0.24619932432432431,0.03463203463203463,0.09400123685837972,0.225
L6X,0.5377456049638056,0.07161323681489142,0.390641158221303,0.0,6.7,0.03125,0.19907048799380325,0.321714433255874,0.47921507875032276,501354.0,67070.0,19891.0,19341.0,35.6,3.4,0.8106921487603306,0.18930785123966942,0.0,0.10300000000000001,90087.0,0.010332252836304701,0.10800000000000001,0.084,0.29885496183206106,0.3136536373507057,0.04209710743801653,0.08496900826446281,0.313
L6Y,0.46963722397476343,0.16186908517350157,0.36829652996845424,0.0001971608832807571,6.3,0.036123174101855504,0.20572556762092795,0.45824284304047386,0.3360315893385982,552251.0,87654.0,26401.0,25363.0,35.6,3.4,0.7125937623371497,0.2874062376628504,0.0,0.139,81078.0,0.01226158038147139,0.12,0.091,0.3294834549705945,0.37083689154568744,0.06848233668837576,0.12374185908821789,0.33
L6Z,0.6262575452716298,0.0005030181086519115,0.3732394366197183,0.0,7.4,0.0286144578313253,0.28263052208835343,0.5973895582329317,0.11997991967871485,500739.0,32749.0,10267.0,9944.0,38.9,3.3,0.8855421686746988,0.1144578313253012,0.0,0.087,99206.0,0.02237926972909305,0.096,0.075,0.2932400073678394,0.2614802809292274,0.030120481927710843,0.06529382219989954,0.228
L7A,0.6995972518360578,0.00047382136934375743,0.2996920161099266,0.00023691068467187872,6.9,0.018448438978240302,0.007563223824155046,0.11581186480737414,0.8766249113684708,550902.0,80236.0,21449.0,21103.0,33.2,3.8,0.9101229895931883,0.08987701040681173,0.0,0.08800000000000001,98633.0,0.007215134183897932,0.09699999999999999,0.08199999999999999,0.2727198162729659,0.31494903737259344,0.05581835383159887,0.08493021055121835,0.327
L7B,0.8851422550052687,0.026343519494204427,0.0874604847207587,0.001053740779768177,8.4,0.04219409282700422,0.4029535864978903,0.2109704641350211,0.3860759493670886,1146890.0,14863.0,5104.0,4745.0,41.5,3.1,0.9018987341772152,0.0981012658227848,0.0,0.076,128695.0,0.0985977212971078,0.048,0.042,0.30956375838926176,0.402555910543131,0.006335797254487857,0.026399155227032733,0.237
L7C,0.8413429888084266,0.0,0.15734035549703754,0.0013166556945358788,7.8,0.03747534516765286,0.31254103742613265,0.25476034143138543,0.4326986211424819,750210.0,24632.0,7875.0,7599.0,39.1,3.2,0.9066403681788298,0.09335963182117028,0.0,0.06,114146.0,0.04423841059602649,0.075,0.052000000000000005,0.2964169381107492,0.3039106145251397,0.01971090670170828,0.03944773175542406,0.223
L7E,0.7971546581000459,0.010555300596603947,0.19229004130335017,0.0,7.7,0.03491042719338539,0.3005514705882353,0.44025735294117646,0.25919117647058826,648241.0,33934.0,11128.0,10894.0,40.9,3.1,0.9127640036730946,0.08723599632690542,0.0,0.052000000000000005,112722.0,0.04083991523791177,0.076,0.06,0.2622197721425946,0.2465564738292011,0.0073461891643709825,0.03627180899908173,0.18100000000000002
L7G,0.7180057161003494,0.0463639250555732,0.2356303588440775,0.0,7.4,0.03969514131470308,0.43537630993966336,0.2934264845982852,0.27119720546205145,580966.0,46057.0,16025.0,15745.0,41.0,2.9,0.8647619047619047,0.13523809523809524,0.0,0.049,110751.0,0.05381101912646303,0.068,0.053,0.2614647501711157,0.305766468294685,0.00476341695776437,0.024769768180374723,0.151
L7J,0.7782299084435402,0.030518819938962362,0.19125127161749747,0.0,7.3,0.052525252525252523,0.603030303030303,0.18585858585858586,0.2111111111111111,477312.0,13634.0,5026.0,4924.0,42.6,2.8,0.8343434343434344,0.16565656565656567,0.0,0.063,94903.0,0.025593299208934387,0.095,0.043,0.26819407008086255,0.18375499334221038,0.00404040404040404,0.03333333333333333,0.162
L7K,0.9598603839441536,0.0017452006980802793,0.03664921465968586,0.0017452006980802793,8.2,0.06502636203866433,0.5376532399299475,0.37478108581436076,0.08756567425569177,681981.0,8231.0,3123.0,2857.0,47.3,2.8,0.8943661971830986,0.1056338028169014,0.0,0.067,116764.0,0.06736526946107785,0.068,0.044000000000000004,0.29416005767844267,0.2730299667036626,0.012302284710017574,0.03169014084507042,0.16699999999999998
L7L,0.550333623440673,0.1174934725848564,0.33188279663475484,0.0002901073397156948,6.9,0.0357662111078802,0.4542018028496656,0.2151788310555394,0.330619366094795,576815.0,46761.0,17484.0,17232.0,41.5,2.7,0.8490840360569933,0.1509159639430067,0.0,0.064,101915.0,0.052639006491673725,0.07400000000000001,0.053,0.3008969828757815,0.4310838445807771,0.004653868528214078,0.019488074461896453,0.168
L7M,0.5739078396169958,0.0038898862956313583,0.4222022740873728,0.0,7.3,0.028101644245142002,0.15177771138332835,0.47505228562892143,0.3731700029877502,600655.0,47925.0,16791.0,16709.0,39.8,2.8,0.9076233183856502,0.09237668161434978,0.0,0.057,111955.0,0.06265389876880985,0.064,0.057,0.2744504409635382,0.43093063920730523,0.008071748878923767,0.02630005977286312,0.159
L7N,0.5297450424929179,0.210576015108593,0.25967894239848915,0.0,7.0,0.058712121212121215,0.793168880455408,0.1555977229601518,0.051233396584440226,601934.0,12972.0,5365.0,5290.0,48.9,2.4,0.7045454545454546,0.29545454545454547,0.0,0.076,83695.0,0.06999041227229147,0.08800000000000001,0.05,0.3924756154203437,0.3818770226537217,0.005687203791469194,0.027488151658767772,0.171
L7P,0.6400733608436497,0.0687757909215956,0.2906923429619441,0.0004585052728106373,7.5,0.050274223034734916,0.7308043875685558,0.22806215722120657,0.04113345521023766,524859.0,29700.0,11065.0,10910.0,43.8,2.7,0.8519872087711283,0.14801279122887162,0.0,0.057999999999999996,99593.0,0.05355630821337849,0.081,0.05,0.32155260469867214,0.31387096774193546,0.004113345521023766,0.02376599634369287,0.163
L7R,0.35196274118429804,0.30538922155688625,0.3426480372588157,0.0,5.7,0.07429718875502007,0.7275769745649264,0.16733601070950468,0.10508701472556894,599527.0,15866.0,7752.0,7516.0,45.5,2.1,0.5120481927710844,0.4879518072289157,0.0,0.122,70549.0,0.04581005586592179,0.10099999999999999,0.059000000000000004,0.3218682114409848,0.35180995475113125,0.008032128514056224,0.04013377926421405,0.17300000000000001
L7S,0.26595744680851063,0.5171849427168577,0.21685761047463176,0.0,5.1,0.052759740259740256,0.4659643435980551,0.4213938411669368,0.1126418152350081,500361.0,12191.0,6322.0,6106.0,51.4,1.9,0.5073051948051948,0.4926948051948052,0.0,0.12300000000000001,66636.0,0.03723404255319149,0.122,0.068,0.389622641509434,0.3503591380686353,0.0113544201135442,0.047039740470397405,0.242
L7T,0.4764119601328904,0.2877076411960133,0.23588039867109634,0.0,6.4,0.041223404255319146,0.5953488372093023,0.12691029900332226,0.2777408637873754,601266.0,17728.0,7666.0,7532.0,49.1,2.3,0.6220891550232868,0.37791084497671323,0.0,0.08900000000000001,81137.0,0.05281207133058985,0.10099999999999999,0.063,0.37739013753773903,0.32941176470588235,0.011310711909514305,0.04125083166999335,0.177
L8E,0.5606113233761723,0.20527961097603334,0.23376172282042376,0.0003473428273706148,6.6,0.06391108023619312,0.48385977091287746,0.2867060048594238,0.2294342242276987,400615.0,39398.0,14798.0,14397.0,41.3,2.7,0.7245571378951025,0.27544286210489755,0.0,0.131,75771.0,0.01887705711519845,0.135,0.069,0.3637065637065637,0.2357308584686775,0.0305661688086141,0.07085793678360541,0.188
L8G,0.5579470198675497,0.2152317880794702,0.22682119205298013,0.0,6.5,0.057363485934914506,0.649200220628792,0.2906784335355764,0.06012134583563155,399890.0,21547.0,9207.0,9059.0,50.1,2.3,0.6789851075565362,0.3210148924434639,0.0,0.11900000000000001,66083.0,0.0136986301369863,0.16899999999999998,0.066,0.4439631835408771,0.19848771266540643,0.015995587424158852,0.03364589078874793,0.16699999999999998
L8H,0.7388362652232747,0.07171853856562922,0.18899413622011726,0.0004510599909788002,5.8,0.11769991015274034,0.9263252470799641,0.04806828391734052,0.025606469002695417,229687.0,25892.0,11720.0,11086.0,41.3,2.3,0.6816546762589928,0.3183453237410072,0.0,0.22399999999999998,53126.0,0.0036319612590799033,0.205,0.085,0.40068649885583524,0.07404936624416278,0.015280898876404495,0.06558849955076371,0.185
L8J,0.698076923076923,0.000641025641025641,0.30128205128205127,0.0,7.3,0.03390914907229686,0.2674344209852847,0.39731285988483683,0.3352527191298784,401370.0,24381.0,7885.0,7801.0,37.8,3.1,0.872040946896993,0.12795905310300704,0.0,0.092,98176.0,0.018604651162790697,0.1,0.055999999999999994,0.29646017699115046,0.22662141779788839,0.013435700575815739,0.04798464491362764,0.154
L8K,0.5233406272793582,0.2301239970824216,0.24653537563822028,0.0,6.1,0.08512970405553526,0.8926223520818115,0.0945945945945946,0.012783053323593864,300668.0,31449.0,14097.0,13713.0,44.3,2.3,0.6368286445012787,0.3631713554987212,0.0,0.158,59820.0,0.005824111822947,0.17800000000000002,0.085,0.39649384558000744,0.15433896330809552,0.012422360248447204,0.051516258677384,0.157
L8L,0.5131683958499601,0.10375099760574621,0.38268156424581007,0.0003990422984836393,5.8,0.1470941883767535,0.9170673076923077,0.07091346153846154,0.01201923076923077,225188.0,30825.0,14463.0,12532.0,37.0,2.4,0.5290581162324649,0.4709418837675351,0.0,0.306,45151.0,0.0021376656690893546,0.247,0.102,0.4276691116544417,0.1163604549431321,0.023637820512820512,0.0841683366733467,0.205
L8M,0.3783132530120482,0.1357429718875502,0.4859437751004016,0.0,5.7,0.12619808306709265,0.904,0.076,0.02,348267.0,13533.0,7053.0,6224.0,40.6,2.1,0.4244604316546763,0.5755395683453237,0.0,0.28,43533.0,0.006143667296786389,0.18899999999999997,0.11199999999999999,0.3848202396804261,0.17988394584139264,0.012789768185451638,0.05755395683453238,0.19699999999999998
L8N,0.14689265536723164,0.4844632768361582,0.3686440677966102,0.0,4.2,0.09647887323943662,0.8284106891701828,0.11884669479606189,0.052742616033755275,341874.0,13819.0,8087.0,7086.0,37.5,1.9,0.25,0.75,0.0,0.355,37205.0,0.009874326750448833,0.18100000000000002,0.099,0.35643988018827555,0.2318668252080856,0.04154929577464789,0.11126760563380282,0.302
L8P,0.20593982024228213,0.5076201641266119,0.2864400156311059,0.0,4.5,0.09451575262543757,0.8428626993387787,0.10968494749124855,0.047452353169972775,400957.0,22734.0,13919.0,12799.0,39.9,1.7,0.323220536756126,0.676779463243874,0.0,0.252,45513.0,0.029625779625779627,0.12,0.07,0.35690913667253965,0.4406215316315205,0.013224426293271101,0.049397121742512644,0.207
L8R,0.20760233918128654,0.4766081871345029,0.3148148148148148,0.0009746588693957114,4.5,0.10098039215686275,0.8049019607843138,0.12058823529411765,0.07450980392156863,300541.0,10817.0,5767.0,5126.0,40.2,2.0,0.33725490196078434,0.6627450980392157,0.0,0.354,38054.0,0.004781829049611476,0.221,0.08900000000000001,0.4191134139320668,0.27335047129391604,0.03627450980392157,0.09411764705882353,0.23
L8S,0.4268009295120062,0.34624322230828813,0.22695584817970565,0.0,5.6,0.08450704225352113,0.8334636434714621,0.1344800625488663,0.03205629397967162,419929.0,14311.0,8644.0,6449.0,34.5,2.2,0.4440969507427678,0.5559030492572322,0.0,0.252,51045.0,0.027437737441958633,0.11199999999999999,0.098,0.392886345053148,0.5099857346647646,0.026604068857589983,0.05868544600938967,0.195
L8T,0.6965784377017431,0.12782440284054228,0.17559715945771465,0.0,6.6,0.06125080593165699,0.8538312942691565,0.1159047005795235,0.030264005151320026,348318.0,19042.0,7878.0,7749.0,44.4,2.5,0.7072856221792392,0.2927143778207608,0.0,0.11699999999999999,69221.0,0.008620689655172414,0.158,0.073,0.3821909424724602,0.15486077186126038,0.011597938144329897,0.047036082474226804,0.129
L8V,0.5921192758253461,0.21884984025559107,0.18849840255591055,0.0005324813631522897,5.8,0.08178438661710037,0.8618490967056323,0.12114771519659936,0.01700318809776833,300374.0,21207.0,9626.0,9389.0,45.6,2.2,0.5902335456475584,0.40976645435244163,0.0,0.174,54968.0,0.0031958163858221964,0.193,0.075,0.41668984700973577,0.13178984861976847,0.01168348380244291,0.046202867764206054,0.161
L8W,0.5949670461354104,0.012582384661473937,0.39245056920311566,0.0,7.2,0.03770197486535009,0.29101796407185626,0.5562874251497006,0.15269461077844312,380323.0,25793.0,8417.0,8347.0,37.8,3.1,0.77737881508079,0.22262118491921004,0.0,0.139,83636.0,0.009928716904276986,0.133,0.066,0.33978702807357214,0.1880969875091844,0.015559545182525433,0.05748502994011976,0.17300000000000001
L9A,0.6676783004552352,0.15275670207384925,0.17956499747091553,0.0,6.4,0.06757438224911749,0.7605846774193549,0.16481854838709678,0.07459677419354839,325483.0,24904.0,10074.0,9886.0,41.7,2.5,0.6979324256177509,0.3020675743822491,0.0,0.153,65408.0,0.006580612503163756,0.159,0.076,0.38444767441860467,0.19375470278404816,0.018658598083711547,0.061522945032778616,0.166
L9B,0.6064030131826742,0.008160703075957313,0.37350910232266166,0.011927181418706842,7.1,0.0258349086326402,0.1886435331230284,0.44353312302839115,0.36782334384858045,448619.0,24033.0,8079.0,7969.0,41.1,3.0,0.8359621451104101,0.1640378548895899,0.0,0.10800000000000001,90991.0,0.017783857729138167,0.125,0.069,0.37135416666666665,0.27675585284280935,0.020163831127914304,0.053593947036569986,0.179
L9C,0.6192268217584673,0.09031816626753336,0.2904550119739993,0.0,6.9,0.05856011023079573,0.6924931129476584,0.22245179063360881,0.08505509641873278,376259.0,40155.0,15018.0,14612.0,42.3,2.7,0.7283057851239669,0.27169421487603307,0.0,0.14,74894.0,0.014812429560457254,0.146,0.076,0.3894720592775548,0.2612452350698856,0.01584567688598002,0.04648760330578512,0.15
L9E,0.775,0.0,0.225,0.0,6.8,0.0,0.0,0.0,1.0,599592.0,723.0,395.0,205.0,29.9,3.5,0.8571428571428571,0.14285714285714285,0.0,0.10300000000000001,98432.0,0.0,0.071,0.073,0.15384615384615385,0.48,0.07142857142857142,0.07142857142857142,0.174
L9G,0.8079470198675497,0.0,0.19205298013245034,0.0,8.1,0.035671100362756954,0.3724304715840387,0.3694074969770254,0.2581620314389359,598165.0,23560.0,8431.0,8305.0,44.9,2.8,0.9322444041137327,0.0677555958862674,0.0,0.054000000000000006,122965.0,0.08326574749932414,0.067,0.047,0.3437826541274817,0.4584913611462284,0.006049606775559589,0.017543859649122806,0.122
L9H,0.6708757637474542,0.1209775967413442,0.20814663951120163,0.0,7.1,0.04696356275303644,0.6669364629704573,0.23998381222177256,0.09307972480777013,500270.0,31125.0,12548.0,12272.0,48.6,2.4,0.7938436614013771,0.20615633859862292,0.0,0.077,92326.0,0.05290791599353797,0.09300000000000001,0.052000000000000005,0.3609296965040338,0.39528118939883644,0.0020234722784297854,0.02104411169566977,0.134
L9J,0.5384615384615384,0.07692307692307693,0.38461538461538464,0.0,6.2,0.07407407407407407,0.4716981132075472,0.07547169811320754,0.4528301886792453,349247.0,596.0,279.0,262.0,43.2,2.3,0.7924528301886793,0.20754716981132076,0.0,0.109,68608.0,0.010101010101010102,0.14,0.045,0.35,0.1774193548387097,0.0,0.0,0.39
L9K,0.6850574712643678,0.0,0.31494252873563217,0.0,7.5,0.017142857142857144,0.013714285714285714,0.3291428571428571,0.6571428571428571,598591.0,14264.0,4404.0,4353.0,39.5,3.2,0.9178082191780822,0.0821917808219178,0.0,0.10099999999999999,114629.0,0.05703238279362011,0.07200000000000001,0.063,0.3218650973291082,0.4778156996587031,0.02511415525114155,0.03538812785388128,0.201
L9L,0.8518843120070114,0.007887817703768623,0.14022787028921999,0.0,7.4,0.05360281195079086,0.5048372911169745,0.3148636763412489,0.1802990325417766,500141.0,14897.0,5934.0,5709.0,49.3,2.5,0.8427065026362038,0.1555360281195079,0.0017574692442882249,0.073,90272.0,0.03828547648772368,0.105,0.05,0.36378334680679064,0.2314499659632403,0.0017574692442882249,0.021968365553602813,0.162
L9M,0.7777777777777778,0.0008230452674897119,0.2205761316872428,0.0008230452674897119,6.7,0.08009909165978531,0.5132231404958678,0.29173553719008266,0.19504132231404958,275530.0,14825.0,8424.0,6076.0,51.2,2.3,0.7786952931461602,0.21304706853839803,0.008257638315441783,0.157,60602.0,0.014078498293515358,0.17800000000000002,0.08800000000000001,0.4440748440748441,0.13689253935660506,0.006606110652353427,0.0305532617671346,0.188
L9N,0.7945736434108527,0.0,0.2041343669250646,0.0012919896640826874,7.7,0.04025974025974026,0.4077922077922078,0.3948051948051948,0.1974025974025974,601420.0,11533.0,3944.0,3864.0,43.2,2.9,0.8818181818181818,0.11818181818181818,0.0,0.07200000000000001,103125.0,0.029265599116510214,0.08900000000000001,0.065,0.2826780021253985,0.239403453689168,0.003896103896103896,0.032467532467532464,0.19899999999999998
L9P,0.7846655791190864,0.013866231647634585,0.200652528548124,0.0008156606851549756,7.5,0.0496742671009772,0.39690301548492257,0.33088834555827223,0.2722086389568052,598858.0,16814.0,6326.0,6132.0,45.7,2.7,0.8477198697068404,0.15228013029315962,0.0,0.075,97997.0,0.0540439806187104,0.086,0.054000000000000006,0.30580277678889284,0.29492298916143755,0.004885993485342019,0.018729641693811076,0.166
L9R,0.6628189550425273,0.007897934386391251,0.32806804374240583,0.001215066828675577,6.8,0.041312272174969626,0.3126520681265207,0.26824817518248173,0.4190997566909976,400657.0,21313.0,8440.0,8229.0,42.5,2.5,0.8025516403402188,0.19744835965978128,0.0,0.085,83302.0,0.017685851318944845,0.128,0.063,0.35311143270622286,0.16627852817885422,0.0060790273556231,0.02976913730255164,0.18
L9S,0.9178279673234022,0.0004805382027871216,0.08169149447381067,0.0,7.0,0.04867469879518072,0.346172363986519,0.34039480019258544,0.31343283582089554,399512.0,28567.0,11360.0,10398.0,41.7,2.7,0.8853012048192771,0.11469879518072289,0.0,0.096,82192.0,0.017457475380483437,0.122,0.076,0.32337883959044367,0.1310632830067459,0.004339440694310511,0.03180722891566265,0.21600000000000003
L9T,0.5623346303501946,0.04840466926070039,0.38910505836575876,0.0001556420233463035,6.9,0.02328830926874709,0.20527950310559007,0.06894409937888199,0.7257763975155279,590859.0,103839.0,32977.0,32125.0,35.0,3.2,0.8546809501630181,0.14531904983698182,0.0,0.087,104077.0,0.03031781432952328,0.075,0.055999999999999994,0.2537520661157025,0.41975527575811317,0.026859183356621644,0.045800341561869275,0.223
L9V,0.8382978723404255,0.0,0.16170212765957448,0.0,7.2,0.06659729448491156,0.44386694386694386,0.21933471933471935,0.3367983367983368,399618.0,13643.0,4783.0,4703.0,39.1,2.8,0.846875,0.153125,0.0,0.09699999999999999,86633.0,0.016336633663366337,0.11,0.06,0.29818857408267535,0.14917127071823205,0.007284079084287201,0.022892819979188347,0.23399999999999999
L9W,0.7244929797191888,0.031513260530421215,0.24336973478939158,0.0006240249609984399,7.1,0.04588014981273408,0.4429865666979069,0.3323961262105592,0.2246173070915339,448815.0,44867.0,16430.0,16027.0,40.9,2.8,0.8164794007490637,0.18352059925093633,0.0,0.08,91149.0,0.02724014336917563,0.096,0.059000000000000004,0.2739707101409229,0.1942535915053092,0.006556353418669997,0.03089887640449438,0.191
