ProvinceTerritory,FSA,TestDurationInDays,AverageRadonConcentrationInBqPerM3,RXTP_intrusive rocks,RXTP_metamorphic rocks,RXTP_sedimentary and volcanic rocks,RXTP_sedimentary rocks,RXTP_unknown,RXTP_volcanic rocks,GEOLPROV_Appalachian Orogen,GEOLPROV_Arctic Continental Shelf,GEOLPROV_Arctic Platform,GEOLPROV_Atlantic Continental Shelf,GEOLPROV_Bear Province,GEOLPROV_Churchill Province,GEOLPROV_Cordilleran Orogen,GEOLPROV_Grenville Province,GEOLPROV_Hudson Bay Lowlands,GEOLPROV_Innuitian Orogen,GEOLPROV_Interior Platform,GEOLPROV_Nain Province,GEOLPROV_Pacific Continental Shelf,GEOLPROV_Slave Province,GEOLPROV_Southern Province,GEOLPROV_St. Lawrence Platform,GEOLPROV_Superior Province,GEOLPROV_Unknown,GEOLPROV_oceanic crust
AB,T0H,90.0,7.5,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,93.0,18.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,91.0,19.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,96.0,20.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,90.0,24.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,91.0,30.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,94.0,35.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,92.0,36.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,91.0,38.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,118.0,63.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,99.0,65.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,126.0,82.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,90.0,85.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,91.0,121.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,91.0,135.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,95.0,195.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,107.0,219.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,92.0,366.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,91.0,28.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,92.0,29.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,93.0,33.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,96.0,69.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,90.0,129.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,137.0,212.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0P,100.0,7.5,0.12687377190417734,0.12788576218798084,0.004348410315933244,0.7408920555919086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34473735120710214,0.0,0.0,0.0,0.0,0.6552626487928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0P,93.0,15.0,0.12687377190417734,0.12788576218798084,0.004348410315933244,0.7408920555919086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34473735120710214,0.0,0.0,0.0,0.0,0.6552626487928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0P,96.0,65.0,0.12687377190417734,0.12788576218798084,0.004348410315933244,0.7408920555919086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34473735120710214,0.0,0.0,0.0,0.0,0.6552626487928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0P,96.0,7.5,0.12687377190417734,0.12788576218798084,0.004348410315933244,0.7408920555919086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34473735120710214,0.0,0.0,0.0,0.0,0.6552626487928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0P,92.0,22.0,0.12687377190417734,0.12788576218798084,0.004348410315933244,0.7408920555919086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34473735120710214,0.0,0.0,0.0,0.0,0.6552626487928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0P,91.0,22.0,0.12687377190417734,0.12788576218798084,0.004348410315933244,0.7408920555919086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34473735120710214,0.0,0.0,0.0,0.0,0.6552626487928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0P,81.0,26.0,0.12687377190417734,0.12788576218798084,0.004348410315933244,0.7408920555919086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34473735120710214,0.0,0.0,0.0,0.0,0.6552626487928979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,108.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,85.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,91.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,94.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,91.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,94.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,93.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,132.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,124.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,90.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,93.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,98.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,93.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,91.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,81.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,172.0,45.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,96.0,56.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,93.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,97.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,92.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,100.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,95.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,100.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,131.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,91.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,102.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,92.0,104.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,91.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9H,103.0,168.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9J,94.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9J,119.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9J,108.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,107.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,87.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,93.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,110.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,90.0,7.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,95.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,92.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,63.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,87.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,83.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,111.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,94.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,92.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,61.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,93.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,99.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,92.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,90.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,98.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,95.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,94.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,97.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,139.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,95.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,96.0,57.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,104.0,59.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,90.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,149.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,92.0,73.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,92.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,100.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,114.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,86.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,91.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T9K,99.0,151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,122.0,23.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,100.0,54.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,100.0,55.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AB,T0H,92.0,63.0,0.0025151235773128292,0.0028650256655933,0.0,0.9946198507570938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00538014924290613,0.0044142127167156745,0.0,0.0,0.0,0.9902056380403782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
